instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,1,2.433747022,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,2.0518,TRUE,FALSE,14,0,56,1,1,,,,,,,
,,,,,,1,1.925083641,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.6684,TRUE,FALSE,14,1,57,1,1,,,,,,,
,,,,,,1,2.140103416,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.8752,TRUE,FALSE,14,2,58,1,1,,,,,,,
,,,,,,1,1.797091045,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.3744,FALSE,TRUE,14,3,59,2,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.5443,6,0,6,0,1
,,,,,,1,2.254412569,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,1.8751,TRUE,FALSE,0,0,0,0,1,,,,,,,
,,,,,,1,1.994738845,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.874,TRUE,FALSE,0,1,1,1,1,,,,,,,
,,,,,,1,1.992945053,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.8181,TRUE,FALSE,0,2,2,0,1,,,,,,,
,,,,,,1,2.470059219,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,2.202,TRUE,FALSE,0,3,3,1,1,,,,,,,
,,,,,,1,1.653240301,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.7206,TRUE,FALSE,1,0,4,0,1,,,,,,,
,,,,,,1,2.482248875,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,2.1698,TRUE,FALSE,1,1,5,3,1,,,,,,,
,,,,,,1,1.810298247,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.753,TRUE,FALSE,1,2,6,1,1,,,,,,,
,,,,,,0,1.57969437,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.4534,FALSE,FALSE,1,3,7,0,1,,,,,,,
,,,,,,0,1.96410079,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,1.9348,TRUE,FALSE,2,0,8,0,1,,,,,,,
,,,,,,0,1.648065914,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,1.905,TRUE,FALSE,2,1,9,0,1,,,,,,,
,,,,,,0,2.351992285,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,2.067,TRUE,FALSE,2,2,10,2,1,,,,,,,
,,,,,,0,2.219003186,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.9677,TRUE,FALSE,2,3,11,3,1,,,,,,,
,,,,,,0,2.333545976,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,2.2114,TRUE,FALSE,3,0,12,3,1,,,,,,,
,,,,,,0,1.64009406,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.5385,FALSE,FALSE,3,1,13,1,1,,,,,,,
,,,,,,0,2.328893991,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,2.0426,TRUE,FALSE,3,2,14,3,1,,,,,,,
,,,,,,0,2.333217637,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,2.0231,TRUE,FALSE,3,3,15,2,1,,,,,,,
,,,,,,0,1.901825155,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.9535,TRUE,FALSE,4,0,16,0,1,,,,,,,
,,,,,,0,2.486331395,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,2.2685,TRUE,FALSE,4,1,17,1,1,,,,,,,
,,,,,,0,2.181096124,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,2.2034,TRUE,FALSE,4,2,18,3,1,,,,,,,
,,,,,,0,1.965624859,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.756,TRUE,FALSE,4,3,19,1,1,,,,,,,
,,,,,,0,2.013345239,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.721,TRUE,FALSE,5,0,20,2,1,,,,,,,
,,,,,,0,2.372740514,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,2.2682,TRUE,FALSE,5,1,21,0,1,,,,,,,
,,,,,,0,1.758947253,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,1.6195,TRUE,FALSE,5,2,22,3,1,,,,,,,
,,,,,,0,1.628676008,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.3904,FALSE,TRUE,5,3,23,2,1,,,,,,,
,,,,,,0,2.082947904,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,1.7354,TRUE,FALSE,6,0,24,0,1,,,,,,,
,,,,,,0,2.20654518,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,2.2432,TRUE,FALSE,6,1,25,0,1,,,,,,,
,,,,,,0,2.245184634,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,2.002,TRUE,FALSE,6,2,26,2,1,,,,,,,
,,,,,,0,2.263565175,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,2.0273,TRUE,FALSE,6,3,27,2,1,,,,,,,
,,,,,,0,1.916474047,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.7675,TRUE,FALSE,7,0,28,1,1,,,,,,,
,,,,,,0,2.340426902,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,2.0387,TRUE,FALSE,7,1,29,3,1,,,,,,,
,,,,,,0,2.296385331,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,2.0929,TRUE,FALSE,7,2,30,2,1,,,,,,,
,,,,,,0,1.692183604,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.6034,TRUE,FALSE,7,3,31,1,1,,,,,,,
,,,,,,0,1.921853944,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.7533,TRUE,FALSE,8,0,32,3,1,,,,,,,
,,,,,,0,2.332272605,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,2.1058,TRUE,FALSE,8,1,33,2,1,,,,,,,
,,,,,,0,1.870973834,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.9526,TRUE,FALSE,8,2,34,2,1,,,,,,,
,,,,,,0,2.031823947,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,2.0238,TRUE,FALSE,8,3,35,1,1,,,,,,,
,,,,,,0,2.2698799,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,2.3248,TRUE,FALSE,9,0,36,3,1,,,,,,,
,,,,,,0,1.515173577,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.735,TRUE,FALSE,9,1,37,3,1,,,,,,,
,,,,,,0,1.719256007,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.5851,FALSE,FALSE,9,2,38,3,1,,,,,,,
,,,,,,0,2.112245362,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.889,TRUE,FALSE,9,3,39,1,1,,,,,,,
,,,,,,0,2.084055181,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,1.8759,TRUE,FALSE,10,0,40,3,1,,,,,,,
,,,,,,0,1.653011728,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.586,FALSE,FALSE,10,1,41,0,1,,,,,,,
,,,,,,0,2.214258156,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,2.0576,TRUE,FALSE,10,2,42,2,1,,,,,,,
,,,,,,0,2.114954478,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.8359,TRUE,FALSE,10,3,43,2,1,,,,,,,
,,,,,,0,2.087679552,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.9269,TRUE,FALSE,11,0,44,0,1,,,,,,,
,,,,,,0,1.890707341,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.5826,FALSE,FALSE,11,1,45,2,1,,,,,,,
,,,,,,0,2.155690354,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,2.1732,TRUE,FALSE,11,2,46,0,1,,,,,,,
,,,,,,0,2.058303928,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,2.0069,TRUE,FALSE,11,3,47,3,1,,,,,,,
,,,,,,0,2.394152465,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,2.185,TRUE,FALSE,12,0,48,2,1,,,,,,,
,,,,,,0,2.275625251,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.935,TRUE,FALSE,12,1,49,1,1,,,,,,,
,,,,,,0,2.340200239,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,2.1689,TRUE,FALSE,12,2,50,2,1,,,,,,,
,,,,,,0,1.835108219,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,1.6848,TRUE,FALSE,12,3,51,3,1,,,,,,,
,,,,,,0,2.16017391,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,0,2.0397,TRUE,FALSE,13,0,52,1,1,,,,,,,
,,,,,,0,2.44230137,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,2.2577,TRUE,FALSE,13,1,53,1,1,,,,,,,
,,,,,,0,1.899092503,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,1.8571,TRUE,FALSE,13,2,54,0,1,,,,,,,
,,,,,,0,1.815881621,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,0,1.8567,TRUE,FALSE,13,3,55,3,1,,,,,,,
,,,,,,0,1.96609574,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,1,1.7693,TRUE,FALSE,14,0,56,2,1,,,,,,,
,,,,,,0,2.097653354,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,1,1.9198,TRUE,FALSE,14,1,57,1,1,,,,,,,
,,,,,,0,1.847771335,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.9548,TRUE,FALSE,14,2,58,0,1,,,,,,,
,,,,,,0,2.239892028,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,0,1.9851,TRUE,FALSE,14,3,59,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,39.1624,7,0,7,0,1
,,,,,,0,1.564007938,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,2.6349,TRUE,FALSE,0,0,0,1,1,,,,,,,
,,,,,,0,2.172792095,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,1.9713,TRUE,FALSE,0,1,1,3,1,,,,,,,
,,,,,,0,1.668601818,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,0,1.6186,TRUE,FALSE,0,2,2,0,1,,,,,,,
,,,,,,0,2.048705986,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,2.2516,TRUE,FALSE,0,3,3,2,1,,,,,,,
,,,,,,0,1.866209925,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,1.8108,TRUE,FALSE,1,0,4,0,1,,,,,,,
,,,,,,0,2.065233492,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,1.835,TRUE,FALSE,1,1,5,2,1,,,,,,,
,,,,,,0,2.35460133,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,p,0,2.0342,TRUE,FALSE,1,2,6,1,1,,,,,,,
,,,,,,0,2.250613299,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,2.0851,TRUE,FALSE,1,3,7,0,1,,,,,,,
,,,,,,0,2.288145177,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,o,1,2.0052,TRUE,FALSE,2,0,8,1,1,,,,,,,
,,,,,,0,2.445410306,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,q,1,2.2534,TRUE,FALSE,2,1,9,3,1,,,,,,,
,,,,,,0,2.156429135,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60c9eb53daf4abb8c8b2f937,001,2021-07-19_05h56.19.847,arrow_simon_norep,2021.1.2,Win32,60.20469597,,,,,,,,,,,,,,,,,,,,,w,0,2.0759,TRUE,FALSE,2,2,10,0,1,,,,,,,
