instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,trial_num,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,p,0,1.1976,1,0.037978371,#f3af84,,left_orange.png,q,12,1,49,3,1,w,left_blue.png,left_orange.png,q,right,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,2.1982,0,0.270223029,#a3d0fb,,right_blue.png,o,12,2,50,1,1,o,right_blue.png,right_orange.png,p,right,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.9513,0,0.975431021,#f3af84,,left_orange.png,q,12,3,51,2,1,w,left_blue.png,left_orange.png,q,left,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,4.2991,0,0.287532365,#a3d0fb,,right_blue.png,o,13,0,52,1,1,o,right_blue.png,right_orange.png,p,right,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,p,1,0.8355,0,0.177985455,#f3af84,,right_orange.png,p,13,1,53,1,1,o,right_blue.png,right_orange.png,p,right,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.5157,0,0.677185615,#a3d0fb,,left_blue.png,w,13,2,54,2,1,w,left_blue.png,left_orange.png,q,left,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,0.9573,0,0.069509587,#f3af84,,left_orange.png,q,13,3,55,3,1,w,left_blue.png,left_orange.png,q,right,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,1,0.9933,0,0.145351215,#a3d0fb,,right_blue.png,o,14,0,56,1,1,o,right_blue.png,right_orange.png,p,right,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,q,1,1.6902,0,0.795149888,#f3af84,,left_orange.png,q,14,1,57,2,1,w,left_blue.png,left_orange.png,q,left,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,w,1,1.9715,0,0.436015467,#a3d0fb,,left_blue.png,w,14,2,58,3,1,w,left_blue.png,left_orange.png,q,right,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,0,1.404,1,0.110400118,#f3af84,,right_orange.png,p,14,3,59,1,1,o,right_blue.png,right_orange.png,p,right,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,space,4.5685,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,space,0,67.1732,w,4.0983,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,q,2.7985,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,o,2.4557,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,w,2.5152,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,w,2.9653,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,q,2.5158,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,o,2.4839,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5f4c9e74da9c148b0d42ecbd,001,2021-08-09_11h05.51.826,arrow_simon_norep,2021.1.2,Win32,60.0024001,,,,,,,,,,,w,2.4984,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,
