instruct_resp_simon.keys,instruct_resp_simon.corr,instruct_resp_simon.rt,trial_resp_simon.keys,trial_resp_simon.corr,trial_resp_simon.rt,kerr,target_onset,target_color,target_pos,target_file,target_resp,trials_train_simon.thisRepN,trials_train_simon.thisTrialN,trials_train_simon.thisN,trials_train_simon.thisIndex,trials_train_simon.ran,odd_target_resp,odd_target_file,even_target_file,even_target_resp,target_side,participant,session,date,expName,psychopyVersion,OS,frameRate,train_block_note_resp.keys,train_block_note_resp.rt,blocks_train.thisRepN,blocks_train.thisTrialN,blocks_train.thisN,blocks_train.thisIndex,blocks_train.ran,instruct_resp_timing.keys,instruct_resp_timing.corr,instruct_resp_timing.rt,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,instruct_resp.keys,instruct_resp.corr,instruct_resp.rt,trial_resp.keys,trial_resp.corr,trial_resp.rt,too_slow,too_soon,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,block_note_resp.keys,block_note_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
,,,,,,1,2.393150895,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,0,2.021,TRUE,FALSE,11,3,47,2,1,,,,,,,
,,,,,,1,2.482907111,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,2.104,TRUE,FALSE,12,0,48,3,1,,,,,,,
,,,,,,1,2.023703985,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,0,1.92,TRUE,FALSE,12,1,49,0,1,,,,,,,
,,,,,,1,2.038921065,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,1.735,TRUE,FALSE,12,2,50,1,1,,,,,,,
,,,,,,1,2.108844368,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,1.509,FALSE,FALSE,12,3,51,0,1,,,,,,,
,,,,,,1,1.665564853,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,1,1.985,TRUE,FALSE,13,0,52,2,1,,,,,,,
,,,,,,0,2.112873055,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.585,FALSE,FALSE,13,1,53,1,1,,,,,,,
,,,,,,0,1.941439812,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,1.759,TRUE,FALSE,13,2,54,0,1,,,,,,,
,,,,,,0,2.432460639,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,1,2.247,TRUE,FALSE,13,3,55,3,1,,,,,,,
,,,,,,0,1.868315234,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,1,1.686,TRUE,FALSE,14,0,56,3,1,,,,,,,
,,,,,,1,1.93442494,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,0,1.447,FALSE,FALSE,14,1,57,3,1,,,,,,,
,,,,,,1,2.091434468,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,1,1.927,TRUE,FALSE,14,2,58,0,1,,,,,,,
,,,,,,1,1.67555155,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.208,FALSE,TRUE,14,3,59,0,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,5.839,1,0,1,0,1
,,,,,,1,1.598394205,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,1.621,TRUE,FALSE,0,0,0,1,1,,,,,,,
,,,,,,1,1.659495077,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,0,1.323,FALSE,TRUE,0,1,1,0,1,,,,,,,
,,,,,,1,2.227142987,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,1.761,TRUE,FALSE,0,2,2,2,1,,,,,,,
,,,,,,1,2.048579281,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,0,1.51,FALSE,FALSE,0,3,3,3,1,,,,,,,
,,,,,,1,2.35002218,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,2.022,TRUE,FALSE,1,0,4,2,1,,,,,,,
,,,,,,0,1.827423677,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,1,1.517,FALSE,FALSE,1,1,5,2,1,,,,,,,
,,,,,,0,1.814059127,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,1.306,FALSE,TRUE,1,2,6,1,1,,,,,,,
,,,,,,0,2.283747486,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.855,TRUE,FALSE,1,3,7,1,1,,,,,,,
,,,,,,0,2.319215582,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,1.959,TRUE,FALSE,2,0,8,2,1,,,,,,,
,,,,,,0,2.29936833,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,0,1.604,TRUE,FALSE,2,1,9,1,1,,,,,,,
,,,,,,0,2.174795843,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,1,1.906,TRUE,FALSE,2,2,10,2,1,,,,,,,
,,,,,,1,1.89085221,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,1.54,FALSE,FALSE,2,3,11,0,1,,,,,,,
,,,,,,1,2.040205854,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,1.572,FALSE,FALSE,3,0,12,2,1,,,,,,,
,,,,,,1,2.38478419,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.868,TRUE,FALSE,3,1,13,1,1,,,,,,,
,,,,,,1,1.617180747,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,1,1.719,TRUE,FALSE,3,2,14,3,1,,,,,,,
,,,,,,1,1.923476428,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.684,TRUE,FALSE,3,3,15,1,1,,,,,,,
,,,,,,0,1.971323323,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,1,1.465,FALSE,FALSE,4,0,16,2,1,,,,,,,
,,,,,,0,1.814542177,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,0,1.279,FALSE,TRUE,4,1,17,2,1,,,,,,,
,,,,,,0,1.819531656,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,1,1.375,FALSE,TRUE,4,2,18,1,1,,,,,,,
,,,,,,0,2.262988646,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.958,TRUE,FALSE,4,3,19,0,1,,,,,,,
,,,,,,0,2.28774217,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,1.641,TRUE,FALSE,5,0,20,3,1,,,,,,,
,,,,,,0,2.244095028,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,0,1.756,TRUE,FALSE,5,1,21,0,1,,,,,,,
,,,,,,0,1.978896095,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,1.391,FALSE,TRUE,5,2,22,1,1,,,,,,,
,,,,,,0,1.711287095,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.301,FALSE,TRUE,5,3,23,0,1,,,,,,,
,,,,,,0,1.601145083,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,1,1.668,TRUE,FALSE,6,0,24,0,1,,,,,,,
,,,,,,0,1.624235998,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.194,FALSE,TRUE,6,1,25,1,1,,,,,,,
,,,,,,0,2.081454488,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,1,1.406,FALSE,FALSE,6,2,26,0,1,,,,,,,
,,,,,,0,2.292696829,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,1,1.801,TRUE,FALSE,6,3,27,2,1,,,,,,,
,,,,,,0,2.05373841,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,1,1.458,FALSE,FALSE,7,0,28,3,1,,,,,,,
,,,,,,0,2.124622959,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,1.779,TRUE,FALSE,7,1,29,0,1,,,,,,,
,,,,,,0,1.737288761,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,1.286,FALSE,TRUE,7,2,30,1,1,,,,,,,
,,,,,,0,1.757672178,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,0,1.355,FALSE,TRUE,7,3,31,2,1,,,,,,,
,,,,,,0,2.218466103,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,1,1.549,FALSE,FALSE,8,0,32,3,1,,,,,,,
,,,,,,0,1.628127226,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.424,FALSE,FALSE,8,1,33,0,1,,,,,,,
,,,,,,1,1.850530374,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,0,1.472,FALSE,FALSE,8,2,34,0,1,,,,,,,
,,,,,,1,2.449117243,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,2.246,TRUE,FALSE,8,3,35,3,1,,,,,,,
,,,,,,1,2.493793615,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,2.11,TRUE,FALSE,9,0,36,2,1,,,,,,,
,,,,,,1,2.239659157,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,2.049,TRUE,FALSE,9,1,37,0,1,,,,,,,
,,,,,,1,1.557484779,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,1.23,FALSE,TRUE,9,2,38,1,1,,,,,,,
,,,,,,1,1.690576528,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,1,1.603,TRUE,FALSE,9,3,39,3,1,,,,,,,
,,,,,,1,1.553696816,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,1,1.085,FALSE,TRUE,10,0,40,3,1,,,,,,,
,,,,,,1,1.636411118,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,0,1.585,FALSE,FALSE,10,1,41,3,1,,,,,,,
,,,,,,1,2.047143593,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,w,1,1.989,TRUE,FALSE,10,2,42,2,1,,,,,,,
,,,,,,1,2.412165614,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,2.041,TRUE,FALSE,10,3,43,0,1,,,,,,,
,,,,,,1,2.071708887,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,1,1.914,TRUE,FALSE,11,0,44,1,1,,,,,,,
,,,,,,1,1.877971549,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.626,TRUE,FALSE,11,1,45,1,1,,,,,,,
,,,,,,1,1.510840808,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,1.088,FALSE,TRUE,11,2,46,3,1,,,,,,,
,,,,,,1,1.958665458,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,1,1.671,TRUE,FALSE,11,3,47,2,1,,,,,,,
,,,,,,1,1.78227678,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,0,1.28,FALSE,TRUE,12,0,48,3,1,,,,,,,
,,,,,,1,2.347284714,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,q,1,1.907,TRUE,FALSE,12,1,49,2,1,,,,,,,
,,,,,,1,2.282012777,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,1.954,TRUE,FALSE,12,2,50,1,1,,,,,,,
,,,,,,0,1.742125687,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.47,FALSE,FALSE,12,3,51,0,1,,,,,,,
,,,,,,0,2.069594799,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,0,1.782,TRUE,FALSE,13,0,52,3,1,,,,,,,
,,,,,,0,1.751508477,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.671,TRUE,FALSE,13,1,53,0,1,,,,,,,
,,,,,,1,1.962696001,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,0,1.522,FALSE,FALSE,13,2,54,3,1,,,,,,,
,,,,,,1,1.786495986,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,1.707,TRUE,FALSE,13,3,55,3,1,,,,,,,
,,,,,,1,2.383648724,#a3d0fb,,right_blue.png,o,,,,,,o,right_blue.png,right_orange.png,p,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,1,1.949,TRUE,FALSE,14,0,56,0,1,,,,,,,
,,,,,,1,1.968990474,#f3af84,,left_orange.png,q,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,0,1.448,FALSE,FALSE,14,1,57,2,1,,,,,,,
,,,,,,1,1.750657083,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,0,1.572,FALSE,FALSE,14,2,58,3,1,,,,,,,
,,,,,,1,2.460730454,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,2.023,TRUE,FALSE,14,3,59,1,1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,53.005,2,0,2,0,1
,,,,,,1,2.308832485,#a3d0fb,,left_blue.png,w,,,,,,w,left_blue.png,left_orange.png,q,left,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,o,0,1.95,TRUE,FALSE,0,0,0,2,1,,,,,,,
,,,,,,0,2.056248736,#f3af84,,right_orange.png,p,,,,,,o,right_blue.png,right_orange.png,p,right,60ea8c3fff09d1cae3f2119c,001,2021-07-19_02h57.15.998,arrow_simon_norep,2021.1.2,Win32,54.2888165,,,,,,,,,,,,,,,,,,,,,p,1,1.556,FALSE,FALSE,0,1,1,1,1,,,,,,,
